image_id,timestamp,sonar_ping_id,bbox_xmin,bbox_ymin,bbox_xmax,bbox_ymax,class,confidence,heading_deg,speed_m_s,latitude,longitude,depth_m
IMG-009412,2025-09-17T09:18:21.175455Z,PING-002547,0.5944,0.1444,0.6449,0.2223,buoy,0.79,120.82,5.15,25.338313,66.302056,16.46
IMG-009413,2025-08-29T01:57:16.552559Z,PING-008637,0.4555,0.2053,0.506,0.3267,rock,0.63,200.63,1.37,23.848062,66.344426,42.54
IMG-009414,2025-09-08T19:17:18.549384Z,PING-010177,0.4904,0.3072,0.5104,0.4038,rock,0.83,114.3,2.81,23.501628,67.183712,149.31
IMG-009415,2025-08-27T21:29:54.145480Z,PING-001679,0.4906,0.2728,0.5765,0.3481,rock,0.53,245.56,0.04,25.219484,66.646672,167.3
IMG-009416,2025-09-12T17:09:43.596228Z,PING-018308,0.266,0.195,0.4615,0.2439,buoy,0.67,272.72,3.13,25.990305,66.960148,179.09
IMG-009417,2025-09-02T16:50:30.637617Z,PING-006361,0.4333,0.0361,0.5409,0.189,fish,0.76,352.97,0.53,24.268738,67.316961,276.35
IMG-009418,2025-09-10T14:21:37.289509Z,PING-019502,0.2424,0.2837,0.3023,0.3952,buoy,0.71,240.4,2.05,24.297504,66.578094,165.62
IMG-009419,2025-09-10T07:02:33.633707Z,PING-019684,0.0276,0.7975,0.0858,0.8189,fish,0.38,236.83,0.09,24.327141,66.976258,246.65
IMG-009420,2025-09-22T12:00:21.162717Z,PING-017288,0.2516,0.0865,0.4112,0.136,fish,0.58,326.4,1.43,25.251375,66.708707,255.51
IMG-009421,2025-09-11T05:48:38.410281Z,PING-006189,0.1383,0.4273,0.309,0.6899,wreck,0.81,82.26,3.03,25.28614,66.642212,149.09
IMG-009422,2025-09-12T06:13:46.756813Z,PING-010353,0.3158,0.4386,0.4344,0.4779,buoy,0.47,59.3,0.29,26.040404,67.144095,154.43
IMG-009423,2025-09-06T19:39:39.599364Z,PING-019482,0.156,0.3336,0.2152,0.3964,fish,0.99,206.51,1.01,26.021708,66.98045,286.02
IMG-009424,2025-09-23T05:48:29.028833Z,PING-008210,0.1027,0.4243,0.1355,0.4834,fish,0.43,267.54,2.23,25.780344,66.158273,104.5
IMG-009425,2025-09-18T02:02:40.574650Z,PING-012316,0.0769,0.2102,0.2154,0.3371,wreck,0.74,59.24,2.09,25.351135,65.705651,330.04
IMG-009426,2025-09-03T07:57:45.209848Z,PING-004836,0.384,0.4794,0.4519,0.6194,fish,0.74,262.5,2.86,24.280715,65.934285,45.98
IMG-009427,2025-09-20T02:18:05.943715Z,PING-014533,0.0877,0.391,0.2932,0.4775,rock,0.42,329.81,0.16,24.162271,66.52547,99.09
IMG-009428,2025-09-07T17:47:46.062983Z,PING-010998,0.3361,0.314,0.4432,0.404,rock,0.89,44.06,2.49,25.01051,66.780905,252.44
IMG-009429,2025-09-19T15:06:39.933422Z,PING-017331,0.171,0.2071,0.2895,0.2904,fish,0.99,97.64,0.38,24.96627,67.329396,109.61
IMG-009430,2025-09-19T10:57:00.570400Z,PING-000849,0.2615,0.4239,0.3029,0.475,fish,0.75,160.52,1.01,24.793535,67.07243,62.85
IMG-009431,2025-08-31T10:27:26.221472Z,PING-011854,0.0862,0.5115,0.1199,0.5715,rock,0.54,222.42,1.3,25.088139,67.334632,93.96
IMG-009432,2025-09-15T19:17:32.509929Z,PING-007453,0.2417,0.2135,0.3427,0.3905,fish,0.83,313.75,0.8,24.655822,66.171858,79.78
IMG-009433,2025-09-03T11:44:01.273826Z,PING-004224,0.0881,0.4003,0.1081,0.4499,buoy,0.92,227.76,0.98,24.774892,67.416827,80.24
IMG-009434,2025-09-03T16:39:55.698004Z,PING-004917,0.1736,0.0762,0.1936,0.1033,submersible,0.94,289.51,2.96,24.278516,67.027785,115.18
IMG-009435,2025-09-03T15:50:28.912657Z,PING-007759,0.2297,0.4137,0.3251,0.4495,rock,0.92,68.73,2.41,25.766105,66.814173,193.45
IMG-009436,2025-09-16T12:52:47.595058Z,PING-007555,0.2302,0.4423,0.2574,0.4725,fish,0.78,177.87,2.45,24.610599,67.200581,187.93
IMG-009437,2025-09-01T15:56:43.797709Z,PING-014611,0.2242,0.3426,0.2947,0.4714,fish,0.89,165.1,0.61,25.717232,67.747454,163.73
IMG-009438,2025-08-25T19:07:22.622341Z,PING-015329,0.2125,0.4273,0.3129,0.4678,rock,0.53,192.11,0.16,24.31192,66.065799,325.46
IMG-009439,2025-09-16T05:26:28.621610Z,PING-007652,0.234,0.1577,0.2731,0.4896,buoy,0.57,129.39,1.44,24.647568,67.313204,203.92
IMG-009440,2025-08-30T21:43:25.553404Z,PING-015130,0.3637,0.1945,0.3837,0.32,fish,0.97,2.05,1.98,24.802534,67.505254,241.86
IMG-009441,2025-08-28T21:41:53.066021Z,PING-003879,0.4136,0.2322,0.4336,0.2949,fish,0.39,32.37,0.82,24.370951,67.230129,110.14
IMG-009442,2025-09-01T21:28:56.481963Z,PING-018064,0.0294,0.3847,0.1109,0.4358,fish,0.46,305.18,2.45,23.761173,67.028358,16.42
IMG-009443,2025-09-06T03:59:56.851243Z,PING-005760,0.1174,0.3816,0.2783,0.4907,rock,0.73,195.89,1.86,24.952557,67.257253,25.98
IMG-009444,2025-09-09T01:07:23.898194Z,PING-015453,0.3665,0.3735,0.4494,0.5016,fish,0.69,225.97,1.29,24.692469,66.302699,6.38
IMG-009445,2025-08-27T02:33:40.242910Z,PING-003693,0.1032,0.37,0.1659,0.39,fish,0.79,131.9,1.77,25.428342,68.047005,64.0
IMG-009446,2025-09-23T21:17:00.775553Z,PING-006235,0.3821,0.2955,0.4021,0.3155,rock,0.49,94.03,1.63,24.115233,66.675477,74.22
IMG-009447,2025-09-16T06:02:10.131846Z,PING-012297,0.5169,0.1,0.6375,0.2836,fish,0.83,160.22,1.84,25.893433,66.777981,164.88
IMG-009448,2025-09-04T11:10:13.714704Z,PING-015207,0.2385,0.4794,0.2896,0.5552,buoy,0.64,213.63,2.46,24.402975,66.401271,75.16
IMG-009449,2025-09-04T07:55:57.988267Z,PING-017453,0.3771,0.1561,0.4205,0.2175,fish,0.6,0.2,0.01,24.91106,66.166436,361.29
IMG-009450,2025-09-08T05:25:16.985346Z,PING-017143,0.5256,0.0836,0.6042,0.2585,buoy,0.72,246.24,2.34,23.809939,67.157079,48.34
IMG-009451,2025-09-13T13:22:01.277985Z,PING-016890,0.0907,0.0788,0.214,0.1507,rock,0.76,287.75,3.12,25.211012,66.959412,176.13
IMG-009452,2025-08-30T03:51:33.685982Z,PING-001726,0.218,0.1939,0.3244,0.2435,fish,0.67,138.23,1.18,24.138302,66.300287,154.96
IMG-009453,2025-08-31T10:30:00.774662Z,PING-009061,0.7613,0.4312,0.9311,0.5126,fish,0.8,114.71,1.35,25.198424,66.346621,276.75
IMG-009454,2025-09-20T13:15:49.136088Z,PING-000327,0.0675,0.303,0.0875,0.388,fish,0.68,173.82,1.28,23.981524,66.821621,220.67
IMG-009455,2025-09-02T10:58:27.460103Z,PING-007620,0.119,0.417,0.188,0.67,fish,0.73,60.0,1.41,24.301029,66.881635,225.59
IMG-009456,2025-09-06T04:12:40.132135Z,PING-001737,0.199,0.1735,0.2723,0.2474,fish,0.52,187.04,0.68,24.486087,66.005914,229.4
IMG-009457,2025-09-20T21:47:11.335046Z,PING-019330,0.4451,0.0294,0.4998,0.1933,buoy,0.56,174.09,1.83,25.103643,66.991188,224.44
IMG-009458,2025-09-14T15:56:13.871187Z,PING-013211,0.7239,0.2165,0.821,0.2365,wreck,0.83,94.95,2.12,24.377433,67.08042,239.63
IMG-009459,2025-09-05T00:30:11.888637Z,PING-019838,0.2886,0.3967,0.4212,0.6109,buoy,0.86,338.68,2.5,25.094022,66.953765,164.24
IMG-009460,2025-09-15T06:44:03.919901Z,PING-000313,0.2703,0.254,0.4613,0.2894,rock,0.99,248.86,1.57,24.768644,66.782061,2.22
IMG-009461,2025-08-26T08:38:33.591652Z,PING-011511,0.0806,0.0291,0.1295,0.1401,buoy,0.83,55.39,2.09,23.992355,66.346498,4.71
IMG-009462,2025-09-16T20:08:00.472132Z,PING-003285,0.3949,0.2216,0.4956,0.2634,buoy,0.75,156.29,2.9,25.08427,67.151505,215.88
IMG-009463,2025-09-09T09:07:20.274401Z,PING-007825,0.4234,0.1442,0.4898,0.2739,rock,0.82,235.21,0.7,25.108835,67.479494,7.57
IMG-009464,2025-09-19T03:57:42.823144Z,PING-000682,0.3236,0.7038,0.5176,0.7288,fish,0.56,309.57,3.32,25.454832,67.06141,206.38
IMG-009465,2025-09-23T09:48:35.491384Z,PING-003507,0.1986,0.2305,0.2535,0.3223,fish,0.95,46.77,0.69,24.564321,67.664081,234.44
IMG-009466,2025-09-22T13:02:18.617673Z,PING-005318,0.4731,0.1578,0.621,0.2182,buoy,0.81,162.17,0.06,25.1355,67.120446,99.89
IMG-009467,2025-09-22T01:08:29.690019Z,PING-002615,0.0035,0.093,0.1404,0.1876,fish,0.57,290.65,0.51,24.32161,66.334112,75.37
IMG-009468,2025-09-10T03:13:59.223164Z,PING-018126,0.2561,0.2004,0.4138,0.2824,buoy,0.88,70.56,1.82,24.907077,67.374888,274.86
IMG-009469,2025-09-05T13:46:23.057231Z,PING-016371,0.3048,0.2975,0.4188,0.5511,fish,0.8,320.71,1.39,24.493127,66.807412,271.51
IMG-009470,2025-09-08T17:17:46.259085Z,PING-000401,0.1075,0.1247,0.2366,0.2381,fish,0.83,272.23,2.17,24.046097,67.006628,244.93
IMG-009471,2025-09-15T11:11:45.137971Z,PING-015491,0.229,0.5669,0.3877,0.6586,fish,0.78,154.77,1.88,24.245392,67.020778,139.46
IMG-009472,2025-09-21T06:56:56.935033Z,PING-007351,0.3191,0.2119,0.415,0.345,fish,0.99,209.64,1.55,25.312526,67.401872,55.73
IMG-009473,2025-08-31T23:30:03.194759Z,PING-006689,0.0822,0.3854,0.1902,0.4945,wreck,0.76,323.37,3.4,24.436222,67.285642,148.14
IMG-009474,2025-09-22T07:34:11.364116Z,PING-004937,0.4899,0.4131,0.5686,0.7104,fish,0.69,149.1,2.34,24.631935,67.611361,183.57
IMG-009475,2025-09-19T05:24:01.858649Z,PING-016198,0.186,0.424,0.3919,0.5273,fish,0.69,16.73,2.65,25.612622,67.619074,472.12
IMG-009476,2025-09-24T03:14:49.488725Z,PING-018569,0.4649,0.3478,0.5838,0.4694,submersible,0.66,147.97,2.08,25.155616,66.806783,226.79
IMG-009477,2025-09-21T04:15:07.293729Z,PING-019410,0.149,0.1318,0.2288,0.258,fish,0.77,169.28,2.56,24.707289,66.879457,155.55
IMG-009478,2025-09-03T04:01:32.255944Z,PING-010088,0.0496,0.2875,0.108,0.4217,buoy,0.8,305.94,2.31,24.641335,66.751696,88.14
IMG-009479,2025-08-28T22:45:32.419587Z,PING-013192,0.4405,0.3801,0.544,0.4917,rock,0.56,155.36,0.19,24.292991,67.357596,214.11
IMG-009480,2025-08-29T03:17:03.555985Z,PING-015697,0.1605,0.3146,0.2271,0.4143,fish,0.99,264.62,3.14,25.173474,67.03069,99.36
IMG-009481,2025-09-03T12:09:05.539138Z,PING-019063,0.5934,0.4858,0.7843,0.5383,fish,0.68,1.64,2.85,25.16342,66.971392,151.36
IMG-009482,2025-09-13T04:40:58.909951Z,PING-001817,0.3632,0.17,0.4144,0.3727,buoy,0.75,0.77,1.85,25.317023,66.826689,144.68
IMG-009483,2025-09-18T21:34:52.982627Z,PING-003417,0.4939,0.2173,0.559,0.2752,fish,0.52,188.67,1.73,24.155786,66.150576,77.21
IMG-009484,2025-09-21T17:55:51.493079Z,PING-000315,0.4033,0.4694,0.5349,0.5885,fish,0.99,147.03,3.07,25.361676,67.338128,146.67
IMG-009485,2025-09-13T11:34:23.469668Z,PING-014665,0.3997,0.2738,0.5493,0.3177,buoy,0.76,172.26,3.35,24.787221,66.899602,273.74
IMG-009486,2025-08-25T22:31:31.060026Z,PING-017092,0.2041,0.1401,0.2345,0.2913,rock,0.91,44.71,1.15,24.581069,66.329888,147.63
IMG-009487,2025-08-31T08:37:07.782119Z,PING-010703,0.4197,0.0785,0.5133,0.1374,buoy,0.74,313.49,3.01,25.176427,67.482877,104.5
IMG-009488,2025-08-28T18:16:25.017771Z,PING-014282,0.4749,0.3809,0.5658,0.4953,fish,0.78,246.8,0.24,25.077443,67.16536,125.71
IMG-009489,2025-09-05T16:03:51.738058Z,PING-000529,0.2506,0.5086,0.2706,0.5446,buoy,0.95,122.24,0.1,24.763669,67.391302,312.65
IMG-009490,2025-09-09T19:26:36.472882Z,PING-002405,0.4444,0.1514,0.6446,0.2516,buoy,0.74,241.89,0.52,24.847205,66.774778,191.39
IMG-009491,2025-08-27T01:43:00.184259Z,PING-008067,0.2868,0.4422,0.3709,0.6209,fish,0.81,123.86,1.32,24.470589,66.909821,316.47
IMG-009492,2025-09-05T05:22:29.610645Z,PING-019603,0.1017,0.3475,0.1266,0.3772,fish,0.99,82.93,1.43,24.946417,66.827759,273.36
IMG-009493,2025-08-31T03:28:48.414012Z,PING-019133,0.5222,0.1849,0.5679,0.2841,buoy,0.72,39.18,1.09,24.175334,66.382033,45.97
IMG-009494,2025-09-14T04:21:40.568326Z,PING-017045,0.6636,0.0247,0.7977,0.1249,fish,0.98,249.39,0.74,25.044415,66.218878,248.53
IMG-009495,2025-09-08T16:44:48.678672Z,PING-018663,0.5069,0.282,0.5523,0.4773,fish,0.44,336.44,2.82,25.027227,66.947191,355.55
IMG-009496,2025-09-09T15:05:58.038236Z,PING-003201,0.3121,0.3179,0.3808,0.3836,rock,0.79,80.94,0.39,25.472965,67.358523,35.18
IMG-009497,2025-09-07T14:24:31.811966Z,PING-004114,0.3422,0.4832,0.5658,0.5215,fish,0.71,353.81,3.13,25.234816,66.163305,291.79
IMG-009498,2025-09-23T10:48:17.786964Z,PING-007584,0.3198,0.5357,0.4038,0.5834,rock,0.85,109.42,2.5,24.977052,66.089377,329.92
IMG-009499,2025-09-01T05:04:48.141698Z,PING-014301,0.1834,0.1369,0.2456,0.2637,buoy,0.85,199.21,1.52,24.501074,68.02868,142.87
IMG-009500,2025-09-10T06:28:08.458898Z,PING-009922,0.2912,0.0186,0.4272,0.1292,wreck,0.96,189.48,2.31,24.469442,67.156472,120.76
IMG-009501,2025-09-16T20:24:11.716186Z,PING-019520,0.0492,0.1078,0.1258,0.1369,fish,0.92,291.04,0.52,24.078951,66.781427,58.77
IMG-009502,2025-09-11T11:23:55.416228Z,PING-002281,0.2465,0.4228,0.5122,0.5934,fish,0.86,271.33,1.02,24.144336,66.658509,0.82
IMG-009503,2025-09-22T15:21:56.833161Z,PING-008252,0.2702,0.3925,0.3611,0.6152,fish,0.86,336.92,0.18,24.965058,66.779955,178.44
IMG-009504,2025-09-06T02:36:28.675205Z,PING-018439,0.6708,0.519,0.7636,0.6817,rock,0.58,83.22,0.84,24.581381,66.925956,48.31
IMG-009505,2025-09-08T16:19:02.385947Z,PING-018070,0.1887,0.1202,0.2328,0.1963,submersible,0.55,236.82,1.37,23.406136,66.148947,270.84
IMG-009506,2025-08-28T10:12:24.538420Z,PING-014664,0.4759,0.0581,0.568,0.2158,buoy,0.87,311.22,0.59,25.085794,66.085915,142.47
IMG-009507,2025-09-13T00:57:00.393230Z,PING-006468,0.467,0.6375,0.6019,0.699,rock,0.51,111.41,0.46,25.321953,67.1026,153.14
IMG-009508,2025-09-03T09:59:00.119600Z,PING-005611,0.5874,0.5436,0.6496,0.7757,buoy,0.73,10.05,1.1,25.270003,66.147868,53.34
IMG-009509,2025-08-30T13:53:35.727807Z,PING-018965,0.172,0.1059,0.246,0.1477,buoy,0.79,29.36,0.77,25.020216,66.66497,141.24
IMG-009510,2025-09-11T02:31:59.808591Z,PING-006565,0.4585,0.4095,0.5036,0.4891,fish,0.8,275.25,0.54,24.941265,66.72288,244.04
IMG-009511,2025-09-10T17:44:02.900064Z,PING-019151,0.4572,0.6402,0.5619,0.7534,rock,0.86,49.16,0.73,24.87212,66.465133,30.34
IMG-009512,2025-08-28T01:05:53.991436Z,PING-016045,0.09,0.1564,0.11,0.2582,fish,0.57,174.8,2.38,23.990429,66.471107,16.39
IMG-009513,2025-09-15T17:11:09.152841Z,PING-012346,0.3429,0.0575,0.445,0.2055,fish,0.48,155.44,2.11,24.794972,65.954918,40.65
IMG-009514,2025-09-13T11:35:12.215550Z,PING-008618,0.2629,0.4504,0.4205,0.4704,fish,0.99,103.35,2.17,26.049733,66.851816,225.62
IMG-009515,2025-08-31T10:33:47.494262Z,PING-018757,0.1999,0.0692,0.2852,0.0926,rock,0.76,175.94,2.16,24.862214,67.533781,232.8
IMG-009516,2025-09-08T20:27:49.860086Z,PING-013089,0.3397,0.3136,0.3797,0.4876,fish,0.78,208.36,2.49,25.467402,66.332205,323.91
IMG-009517,2025-09-16T09:06:11.696895Z,PING-007044,0.4381,0.0635,0.5225,0.147,fish,0.85,285.52,0.31,24.850722,66.492155,386.06
IMG-009518,2025-09-10T15:39:52.136866Z,PING-014917,0.2938,0.2939,0.3793,0.3406,buoy,0.88,305.96,1.58,24.829055,67.470472,95.95
IMG-009519,2025-09-06T15:13:22.382851Z,PING-003437,0.6399,0.27,0.7045,0.342,fish,0.94,324.3,2.33,24.690053,65.95566,114.77
IMG-009520,2025-09-04T10:33:15.980729Z,PING-019452,0.0845,0.2095,0.147,0.4125,rock,0.71,204.28,2.39,24.958501,67.524264,180.9
IMG-009521,2025-09-13T01:57:15.599724Z,PING-017749,0.0999,0.1426,0.2375,0.1705,fish,0.78,281.59,1.37,25.219314,68.381722,190.54
IMG-009522,2025-09-22T22:37:44.443403Z,PING-019526,0.4663,0.0907,0.5426,0.1107,fish,0.62,78.13,1.73,24.198167,66.939768,64.09
IMG-009523,2025-09-14T22:07:37.323901Z,PING-007755,0.2132,0.5603,0.2552,0.7403,buoy,0.63,299.48,1.0,25.113656,66.931876,401.61
IMG-009524,2025-08-28T00:17:16.079608Z,PING-019417,0.3111,0.2637,0.3633,0.4346,fish,0.8,130.76,2.52,24.820651,66.771447,413.76
IMG-009525,2025-09-08T14:09:50.148649Z,PING-007093,0.4722,0.1275,0.6288,0.1718,buoy,0.97,161.25,2.48,25.444683,67.089982,122.79
IMG-009526,2025-09-21T11:51:50.846259Z,PING-009564,0.3782,0.2474,0.5316,0.3674,rock,0.83,250.05,0.97,26.193546,66.181774,242.44
IMG-009527,2025-08-28T14:29:01.305059Z,PING-001140,0.2179,0.2013,0.3772,0.241,fish,0.59,346.68,0.24,24.527124,66.688187,37.47
IMG-009528,2025-09-24T10:27:40.543244Z,PING-015386,0.3146,0.3875,0.3625,0.6481,buoy,0.64,321.88,1.04,24.639795,67.609079,300.92
IMG-009529,2025-09-23T05:48:02.565712Z,PING-017988,0.203,0.4157,0.2418,0.4776,fish,0.79,141.61,0.96,24.690678,66.847935,21.58
IMG-009530,2025-08-28T02:49:42.151435Z,PING-008175,0.2984,0.2617,0.3803,0.3361,wreck,0.86,247.54,2.04,24.975956,66.998897,88.25
IMG-009531,2025-09-22T18:31:42.023988Z,PING-009323,0.1066,0.2792,0.1902,0.302,fish,0.71,202.75,1.3,24.525014,66.659637,430.22
IMG-009532,2025-09-05T15:55:34.371336Z,PING-007727,0.5974,0.1579,0.7646,0.1973,fish,0.83,109.0,0.16,23.918008,67.624504,270.21
IMG-009533,2025-09-20T02:39:40.858444Z,PING-001048,0.2301,0.0916,0.2647,0.2946,wreck,0.98,5.85,0.43,25.124887,67.078171,174.78
IMG-009534,2025-09-07T07:42:24.308736Z,PING-019503,0.2395,0.5642,0.3273,0.6813,fish,0.52,185.73,1.61,24.988724,66.634064,391.63
IMG-009535,2025-09-07T23:53:11.149508Z,PING-018335,0.4423,0.558,0.5141,0.6125,rock,0.72,46.53,0.64,24.423168,66.447003,32.27
IMG-009536,2025-09-13T19:07:32.789197Z,PING-012361,0.179,0.2421,0.199,0.2621,fish,0.65,293.88,2.71,24.49368,66.648918,111.07
IMG-009537,2025-09-18T00:05:40.168146Z,PING-015537,0.2881,0.3707,0.4156,0.3947,fish,0.86,98.24,1.31,25.038647,66.926594,65.02
IMG-009538,2025-08-26T18:47:56.176641Z,PING-003087,0.2898,0.3689,0.3838,0.6307,buoy,0.74,278.17,0.48,24.460409,67.607856,229.4
IMG-009539,2025-09-12T13:32:35.037789Z,PING-004938,0.3393,0.0144,0.5567,0.1463,buoy,0.93,109.43,1.13,24.694566,66.598552,93.55
IMG-009540,2025-08-31T08:55:06.618083Z,PING-000205,0.5247,0.1561,0.6003,0.209,wreck,0.65,20.93,0.34,25.340401,67.561138,182.72
IMG-009541,2025-09-05T03:33:15.847684Z,PING-004942,0.5959,0.231,0.7693,0.3493,buoy,0.85,118.04,0.1,24.607838,66.523848,130.71
IMG-009542,2025-09-05T05:00:29.480057Z,PING-015596,0.3518,0.1091,0.5371,0.1913,fish,0.86,244.76,3.07,24.073287,66.146624,201.29
IMG-009543,2025-09-08T20:11:39.099236Z,PING-005289,0.4368,0.3465,0.4913,0.4054,rock,0.97,90.39,0.68,24.959897,67.339034,112.12
IMG-009544,2025-09-04T19:02:56.276966Z,PING-012624,0.0936,0.0483,0.1786,0.2748,rock,0.85,14.33,0.5,24.94407,67.688252,113.59
IMG-009545,2025-08-28T23:46:14.716407Z,PING-006971,0.2872,0.2615,0.387,0.3472,fish,0.55,51.37,0.4,24.885816,67.341881,229.13
IMG-009546,2025-08-30T03:19:24.387641Z,PING-012868,0.1239,0.2324,0.1583,0.3161,rock,0.59,243.69,2.21,25.280251,66.266981,206.59
IMG-009547,2025-08-26T18:32:45.955957Z,PING-015863,0.3134,0.5578,0.3835,0.614,buoy,0.81,347.73,0.51,24.26023,66.488724,75.11
IMG-009548,2025-09-08T21:03:00.326555Z,PING-006504,0.5999,0.1665,0.7549,0.3131,rock,0.99,163.77,2.28,23.914165,67.118024,74.97
IMG-009549,2025-09-23T09:40:23.122442Z,PING-012808,0.2801,0.1127,0.347,0.1895,fish,0.55,161.58,0.78,24.258486,65.915778,314.52
IMG-009550,2025-08-29T05:45:24.877079Z,PING-000015,0.6213,0.041,0.7695,0.0898,wreck,0.68,151.56,0.97,24.214739,67.143673,370.8
IMG-009551,2025-09-23T03:46:52.263247Z,PING-015306,0.2997,0.0725,0.3379,0.1116,buoy,0.59,245.69,1.24,25.833215,66.937887,132.83
IMG-009552,2025-09-16T18:29:27.743569Z,PING-018674,0.0424,0.0925,0.16,0.141,fish,0.57,345.05,2.38,24.68293,66.648226,332.46
IMG-009553,2025-09-13T21:28:11.594588Z,PING-010063,0.387,0.348,0.6042,0.4791,rock,0.67,155.41,1.38,24.798072,67.375282,46.38
IMG-009554,2025-09-14T03:04:14.639182Z,PING-004711,0.296,0.4668,0.3199,0.4899,rock,0.79,45.69,0.47,24.98094,66.960703,108.51
IMG-009555,2025-09-19T13:42:52.762026Z,PING-002028,0.2647,0.7014,0.3857,0.7948,fish,0.48,255.11,0.98,24.241488,66.707115,223.35
IMG-009556,2025-08-28T23:27:10.985855Z,PING-014081,0.3761,0.1931,0.4766,0.3011,fish,0.67,249.41,1.0,24.739613,65.615864,111.59
IMG-009557,2025-09-09T21:53:37.904065Z,PING-002045,0.4293,0.077,0.5125,0.2735,buoy,0.61,11.81,3.23,25.961383,65.990532,246.08
IMG-009558,2025-09-15T16:22:34.927755Z,PING-006270,0.1917,0.4595,0.2612,0.5925,wreck,0.9,206.82,1.23,24.893128,66.675072,203.32
IMG-009559,2025-09-12T08:58:53.291014Z,PING-018828,0.5009,0.2845,0.6496,0.3421,buoy,0.99,77.53,2.02,23.85894,66.830664,189.48
IMG-009560,2025-09-19T18:04:18.049475Z,PING-010097,0.2124,0.2013,0.2728,0.3085,fish,0.66,130.17,1.98,25.383262,66.500508,196.68
IMG-009561,2025-08-27T22:30:22.967140Z,PING-002659,0.5398,0.4626,0.7219,0.6251,buoy,0.67,164.45,1.61,24.865607,67.350568,446.48
IMG-009562,2025-09-15T11:46:31.791765Z,PING-012034,0.5522,0.0661,0.6795,0.0861,submersible,0.82,352.36,2.39,25.301362,66.48427,46.79
IMG-009563,2025-09-10T18:58:14.574540Z,PING-000403,0.1043,0.2248,0.1959,0.3486,buoy,0.58,342.65,1.27,25.132338,67.211607,141.74
IMG-009564,2025-09-06T03:27:59.656819Z,PING-012436,0.3419,0.0968,0.5375,0.3201,buoy,0.59,130.06,1.44,25.773297,66.961196,173.86
IMG-009565,2025-09-04T23:28:07.451334Z,PING-003147,0.1402,0.0683,0.2594,0.1396,buoy,0.8,21.02,1.21,24.512981,66.416096,198.22
IMG-009566,2025-09-13T09:28:12.881534Z,PING-002043,0.2353,0.2768,0.3038,0.309,buoy,0.91,317.79,1.89,24.637292,67.078329,124.19
IMG-009567,2025-09-21T11:59:14.708461Z,PING-007308,0.1433,0.0367,0.2841,0.1781,buoy,0.7,81.8,0.97,25.584971,66.74936,245.81
IMG-009568,2025-09-09T15:43:02.697837Z,PING-010693,0.2126,0.5381,0.3097,0.6286,fish,0.73,44.36,1.8,25.424338,67.310199,191.32
IMG-009569,2025-09-19T12:16:17.138670Z,PING-019367,0.3363,0.217,0.4522,0.2884,fish,0.98,199.15,1.23,24.613127,67.323801,206.06
IMG-009570,2025-09-06T20:01:24.039123Z,PING-001783,0.4539,0.2346,0.4969,0.4477,fish,0.78,283.18,2.14,24.606173,67.010445,248.88
IMG-009571,2025-08-28T20:11:41.144943Z,PING-012136,0.5527,0.2124,0.6406,0.2698,buoy,0.83,323.63,0.12,23.796669,66.715952,75.67
IMG-009572,2025-08-27T14:45:17.566284Z,PING-008002,0.3976,0.4763,0.5745,0.5838,fish,0.77,269.43,0.3,25.135392,66.44427,201.98
IMG-009573,2025-08-27T07:25:53.387854Z,PING-000199,0.2532,0.2504,0.4152,0.4301,wreck,0.48,344.38,1.16,25.259651,67.067643,99.08
IMG-009574,2025-09-06T04:10:43.865337Z,PING-009100,0.2292,0.0308,0.3924,0.2096,rock,0.47,192.1,0.72,25.010753,67.043897,27.57
IMG-009575,2025-09-04T21:16:54.947550Z,PING-016875,0.2887,0.5601,0.3653,0.6738,fish,0.7,322.1,2.75,24.97533,66.479604,79.6
IMG-009576,2025-09-16T07:23:07.462613Z,PING-019392,0.5544,0.1998,0.7041,0.3574,fish,0.84,147.05,0.7,25.706937,67.262249,79.89
IMG-009577,2025-09-17T01:18:08.029491Z,PING-008860,0.1397,0.2657,0.2638,0.3628,submersible,0.69,308.91,1.16,24.871599,66.812457,183.66
IMG-009578,2025-08-27T07:05:08.184600Z,PING-016368,0.2707,0.0962,0.3351,0.1195,buoy,0.63,174.16,0.13,23.637555,66.34377,252.66
IMG-009579,2025-09-01T09:40:46.194791Z,PING-013026,0.4366,0.1152,0.6216,0.1967,wreck,0.74,53.92,0.94,24.452281,66.685815,372.68
IMG-009580,2025-09-02T23:56:21.412995Z,PING-005825,0.3984,0.3848,0.486,0.5253,fish,0.77,161.15,1.99,24.605408,65.792146,87.27
IMG-009581,2025-09-11T04:45:04.960281Z,PING-006854,0.3531,0.1398,0.5117,0.1729,fish,0.76,47.26,1.7,24.233056,67.469329,239.78
IMG-009582,2025-08-30T02:31:18.157750Z,PING-013696,0.1221,0.1145,0.1647,0.1935,buoy,0.78,152.85,1.73,24.702355,67.477457,101.75
IMG-009583,2025-08-29T18:54:30.338068Z,PING-014711,0.4752,0.3263,0.6176,0.4167,fish,0.99,100.9,0.53,24.422292,67.132579,451.29
IMG-009584,2025-09-23T01:59:55.498210Z,PING-009092,0.2469,0.1602,0.3836,0.2259,fish,0.78,340.73,0.55,25.832197,66.563605,204.1
IMG-009585,2025-09-18T21:29:48.633099Z,PING-016488,0.1132,0.1097,0.2631,0.1351,fish,0.83,225.75,2.69,24.726037,66.334728,262.08
